,Theta,T,u / c
97,0.5143206891340486,0.9935435435435436,0.7277414317881181
98,0.5092032617640458,1.0035285285285285,0.7293705540497102
99,0.5041866666666668,1.0135135135135134,0.7309789095815471
100,0.49926795276168123,1.0234984984984985,0.7325669137434152
101,0.49444428301612675,1.0334834834834834,0.7341349704189205
102,0.489712928987697,1.0434684684684683,0.7356834724234481
103,0.48507126567844927,1.0534534534534534,0.7372128018943027
104,0.4805167666784328,1.0634384384384383,0.7387233306639518
105,0.476046999580361,1.0734234234234232,0.7402154206172477
106,0.4716596216478415,1.0834084084084084,0.7416894240334387
107,0.46735237572095584,1.0933933933933933,0.7431456839137481
108,0.46312308634415195,1.1033783783783782,0.7445845342952371
109,0.45896965610249496,1.1133633633633633,0.7460063005516381
110,0.45489006215331157,1.1233483483483482,0.747411299681803
111,0.4508823529411765,1.1333333333333333,0.7487998405863663
112,0.4469446450850352,1.1433183183183182,0.7501722243332032
113,0.4430751204270278,1.153303303303303,0.7515287444122135
114,0.4392720232333011,1.1632882882882882,0.7528696869799467
115,0.4355336575377528,1.1732732732732731,0.7541953310945486
116,0.4318583846202652,1.1832582582582583,0.7555059489414804
117,0.42824462061155155,1.1932432432432432,0.7568018060504448
118,0.42469083421725845,1.203228228228228,0.7580831615039254
119,0.42119554455445546,1.2132132132132132,0.7593502681377186
120,0.41775731909408953,1.223198198198198,0.7606033727338324
121,0.41437477170339715,1.233183183183183,0.7618427162060878
122,0.411046560782656,1.243168168168168,0.7630685337787558
123,0.4077713874910137,1.253153153153153,0.7642810551585374
124,0.4045479940564637,1.263138138138138,0.7654805047001828
125,0.40137516216534974,1.273123123123123,0.7666671015660266
126,0.39825171142706695,1.283108108108108,0.7678410598797053
127,0.3951764979098932,1.293093093093093,0.7690025888743096
128,0.39214841274413786,1.303078078078078,0.7701518930352085
129,0.3891663807890224,1.3130630630630629,0.7712891722377704
130,0.3862293593599274,1.323048048048048,0.7724146218802059
131,0.38333633701284076,1.3330330330330329,0.7735284330117251
132,0.3804863323830287,1.343018018018018,0.774630792456214
133,0.3776783930751304,1.353003003003003,0.7757218829316131
134,0.37491159460203805,1.3629879879879878,0.7768018831651731
135,0.37218503937007874,1.372972972972973,0.777870968004759
136,0.3694978557081592,1.3829579579579578,0.7789293085263632
137,0.3668491969386656,1.3929429429429427,0.7799770721379772
138,0.3642382404880398,1.4029279279279279,0.7810144226799726
139,0.36166418703506914,1.4129129129129128,0.7820415205221242
140,0.35912625969503514,1.4228978978978977,0.7830585226574164
141,0.3566237032379755,1.4328828828828828,0.7840655827927511
142,0.3541557833394038,1.4428678678678677,0.7850628514366828
143,0.35172178586192643,1.4528528528528528,0.7860504759842949
144,0.3493210161662818,1.4628378378378377,0.787028600799328
145,0.3469527984504027,1.4728228228228226,0.7879973672936647
146,0.34461647511518406,1.4828078078078077,0.7889569140042719
147,0.3423114061557031,1.4927927927927926,0.7899073766676958
148,0.3400369685767098,1.5027777777777778,0.7908488882922052
149,0.33779255583126555,1.5127627627627627,0.7917815792276663
150,0.3355775772814673,1.5227477477477476,0.792705577233235
151,0.3333914576802508,1.5327327327327327,0.7936210075429505
152,0.33123363667331746,1.5427177177177176,0.7945279929293008
153,0.32910356832027854,1.5527027027027025,0.795426653764841
154,0.3270007206341581,1.5626876876876876,0.7963171080819297
155,0.3249245751384381,1.5726726726726725,0.7971994716306532
156,0.322874626440871,1.5826576576576574,0.7980738579350048
157,0.32085038182332426,1.5926426426426425,0.798940378347378
158,0.3188513608469575,1.6026276276276274,0.7997991421014335
159,0.31687709497206706,1.6126126126126126,0.8006502563634006
160,0.3149271271919678,1.6225975975975975,0.8014938262818643
161,0.3130010116803091,1.6325825825825824,0.8023299550360922
162,0.31109831345125466,1.6425675675675675,0.8031587438829537
163,0.3092186080319826,1.6525525525525524,0.8039802922024745
164,0.3073614811469858,1.6625375375375375,0.8047946975420819
165,0.30552652841368166,1.6725225225225224,0.8056020556595743
166,0.30371335504886,1.6825075075075073,0.8064024605648694
167,0.3019215755855217,1.6924924924924925,0.8071960045605648
168,0.30015081359968254,1.7024774774774774,0.8079827782813542
169,0.2984007014467339,1.7124624624624623,0.8087628707323333
170,0.29667088000697384,1.7224474474474474,0.8095363693262391
171,0.2949609984399376,1.7324324324324323,0.8103033599196523
172,0.2932707139471757,1.7424174174174172,0.8110639268481966
173,0.29159969154314114,1.7524024024024023,0.8118181529607738
174,0.28994760383386586,1.7623873873873872,0.8125661196528562
175,0.2883141308031176,1.7723723723723723,0.8133079068988763
176,0.2866989596057454,1.7823573573573572,0.8140435932837375
177,0.28510178436793165,1.7923423423423421,0.814773256033475
178,0.28352230599408507,1.8023273273273273,0.8154969710450926
179,0.281960231980116,1.8123123123123122,0.8162148129156068
180,0.28041527623285134,1.8222972972972973,0.816926854970315
181,0.27888715889535365,1.8322822822822822,0.8176331692903197
182,0.2773756061779209,1.842267267267267,0.8183338267393261
183,0.27588035019455254,1.8522522522522522,0.8190288969897399
184,0.2744011288046765,1.862237237237237,0.8197184485480854
185,0.2729376854599407,1.872222222222222,0.8204025487797614
186,0.2714897690558813,1.8822072072072071,0.8210812639331637
187,0.2700571337882876,1.892192192192192,0.821754659163183
188,0.2686395390140901,1.902177177177177,0.8224227985541047
189,0.2672367491166078,1.912162162162162,0.8230857451419258
190,0.26584853337499514,1.922147147147147,0.8237435609361068
191,0.26447466583773704,1.932132132132132,0.8243963069407737
192,0.2631149252000464,1.942117117117117,0.8250440431753919
193,0.26176909468502424,1.9521021021021019,0.8256868286949187
194,0.26043696192844845,1.962087087087087,0.8263247216094596
195,0.2591183188670626,1.972072072072072,0.8269577791034348
196,0.2578129616302413,1.982057057057057,0.8275860574542757
197,0.2565206904349137,1.992042042042042,0.8282096120506613
198,0.2552413094836315,2.002027027027027,0.8288284974103117
199,0.2539746268656716,2.012012012012012,0.8294427671973452
200,0.25272045446107005,2.021996996996997,0.8300524742392208
201,0.25147860784748394,2.031981981981982,0.8306576705432672
202,0.2502489062097871,2.041966966966967,0.8312584073128194
203,0.249031172252305,2.051951951951952,0.8318547349629677
204,0.24782523211359916,2.0619369369369367,0.8324467031359344
205,0.24663091528371625,2.0719219219219216,0.833034360716081
206,0.2454480545238181,2.081906906906907,0.8336177558445729
207,0.2442764857881137,2.091891891891892,0.8341969359336863
208,0.24311604814801588,2.1018768768768767,0.8347719476807899
209,0.2419665837184501,2.1118618618618616,0.8353428370819997
210,0.24082793758624355,2.1218468468468465,0.8359096494455153
211,0.23969995774052683,2.131831831831832,0.8364724294046496
212,0.23858249500508255,2.141816816816817,0.8370312209305596
213,0.23747540297257694,2.1518018018018017,0.8375860673446852
214,0.23637853794061472,2.1617867867867866,0.8381370113309047
215,0.23529175884955755,2.1717717717717715,0.8386840949474157
216,0.2342149272220502,2.1817567567567564,0.8392273596383449
217,0.2331479071041995,2.1917417417417417,0.8397668462450999
218,0.2320905650083541,2.2017267267267266,0.8403025950174626
219,0.23104276985743383,2.2117117117117115,0.8408346456244404
220,0.2300043929307607,2.2216966966966964,0.8413630371648694
221,0.22897530781134365,2.2316816816816814,0.8418878081777893
222,0.2279553903345725,2.2416666666666667,0.8424089966525854
223,0.22694451853827688,2.2516516516516516,0.8429266400389084
224,0.2259425726141079,2.2616366366366365,0.8434407752563795
225,0.22494943486020227,2.2716216216216214,0.8439514387040794
226,0.22396498963508937,2.2816066066066063,0.8444586662698387
227,0.22298912331280304,2.2915915915915916,0.8449624933393177
228,0.22202172423916236,2.3015765765765765,0.8454629548048995
229,0.2210626826891848,2.3115615615615615,0.8459600850743884
230,0.2201118908255991,2.3215465465465464,0.8464539180795206
231,0.21916924265842352,2.3315315315315313,0.8469444872842972
232,0.21823463400557888,2.3415165165165166,0.8474318256931401
233,0.21730796245450482,2.3515015015015015,0.8479159658588725
234,0.21638912732474966,2.3614864864864864,0.8483969398905341
235,0.21547802963150564,2.3714714714714713,0.8488747794610344
236,0.2145745720500615,2.381456456456456,0.8493495158146389
237,0.21367865888114526,2.391441441441441,0.849821179774309
238,0.21279019601713195,2.4014264264264265,0.8502898017488818
239,0.2119090909090909,2.4114114114114114,0.8507554117401064
240,0.21103525253464794,2.4213963963963963,0.8512180393495336
241,0.21016859136663993,2.431381381381381,0.851677713785264
242,0.20930901934253823,2.441366366366366,0.852134463868559
243,0.2084564498346196,2.4513513513513514,0.8525883180403183
244,0.2076107976208632,2.4613363363363363,0.8530393043674234
245,0.20677197885655266,2.471321321321321,0.8534874505489553
246,0.20593991104656442,2.481306306306306,0.8539327839222856
247,0.20511451301832212,2.491291291291291,0.8543753314690471
248,0.20429570489539878,2.501276276276276,0.8548151198209821
249,0.2034834080717489,2.5112612612612613,0.8552521752656791
250,0.20267754518655273,2.521246246246246,0.8556865237521891
251,0.20187804009965596,2.531231231231231,0.8561181908965375
252,0.20108481786758844,2.541216216216216,0.8565472019871233
253,0.200297804720146,2.551201201201201,0.8569735819900134
254,0.19951692803752016,2.561186186186186,0.8573973555541327
255,0.19874211632796077,2.571171171171171,0.8578185470163547
256,0.1979732992059568,2.581156156156156,0.858237180406492
257,0.19721040737092196,2.591141141141141,0.8586532794521898
258,0.19645337258637113,2.601126126126126,0.8590668675837259
259,0.19570212765957448,2.611111111111111,0.8594779679387179
260,0.19495660642167675,2.621096096096096,0.8598866033667408
261,0.19421674370826914,2.631081081081081,0.8602927964338561
262,0.19348247534040197,2.641066066066066,0.8606965694270534
263,0.1927537381060263,2.6510510510510508,0.8610979443586102
264,0.1920304697418536,2.661036036036036,0.8614969429703683
265,0.19131260891562202,2.671021021021021,0.8618935867379277
266,0.19060009520875923,2.681006006006006,0.8622878968747659
267,0.18989286909943087,2.690990990990991,0.8626798943362762
268,0.1891908719459655,2.7009759759759757,0.8630695998237327
269,0.18849404597064529,2.7109609609609606,0.8634570337881801
270,0.18780233424385398,2.720945945945946,0.8638422164342544
271,0.1871156806685727,2.730930930930931,0.8642251677239301
272,0.18643402996521408,2.7409159159159158,0.8646059073801993
273,0.18575732765678732,2.7509009009009007,0.8649844548906834
274,0.1850855200543848,2.7608858858858856,0.86536082951118
275,0.18441855424298256,2.770870870870871,0.865735050269142
276,0.18375637806754677,2.780855855855856,0.8661071359670978
277,0.18309894011943834,2.7908408408408407,0.866477105186006
278,0.18244618972310828,2.8008258258258256,0.8668449762885507
279,0.18179807692307695,2.8108108108108105,0.8672107674223782
280,0.18115455247118945,2.8207957957957954,0.8675744965232758
281,0.180515567814141,2.8307807807807808,0.8679361813182908
282,0.17988107508126536,2.8407657657657657,0.8682958393287995
283,0.1792510270725798,2.8507507507507506,0.8686534878735158
284,0.17862537724708047,2.8607357357357355,0.8690091440714495
285,0.178004079711282,2.8707207207207204,0.8693628248448146
286,0.17738708920799562,2.8807057057057057,0.8697145469218795
287,0.1767743611053397,2.8906906906906906,0.870064326839776
288,0.17616585138597718,2.9006756756756755,0.8704121809472516
289,0.17556151663657468,2.9106606606606604,0.8707581254073786
290,0.17496131403747786,2.9206456456456453,0.8711021762002141
291,0.17436520135259762,2.9306306306306307,0.8714443491254139
292,0.17377313691950266,2.9406156156156156,0.8717846598048027
293,0.173185079639713,2.9506006006006005,0.872123123684898
294,0.17260098896918982,2.9605855855855854,0.8724597560393923
295,0.1720208249090174,2.9705705705705703,0.8727945719715925
296,0.17144454799627212,2.9805555555555556,0.8731275864168159
297,0.17087211929507456,2.9905405405405405,0.8734588141447492
298,0.17030350038781997,3.0005255255255254,0.873788269761763
299,0.16973865336658356,3.0105105105105103,0.8741159677131921
300,0.16917754082469616,3.0204954954954952,0.8744419222855709
301,0.16862012584848637,3.03048048048048,0.8747661476088391
302,0.16806637200918542,3.0404654654654655,0.8750886576585035
303,0.16751624335499116,3.0504504504504504,0.8754094662577677
304,0.16696970440328715,3.0604354354354353,0.8757285870796246
305,0.16642672013301385,3.07042042042042,0.8760460336489156
306,0.165887255977188,3.080405405405405,0.8763618193443534
307,0.165351277815567,3.0903903903903904,0.8766759574005141
308,0.16481875196745527,3.1003753753753753,0.8769884609097945
309,0.1642896451846488,3.1103603603603602,0.8772993428243381
310,0.16376392464451556,3.120345345345345,0.8776086159579292
311,0.163241557943208,3.13033033033033,0.8779162929878572
312,0.16272251308900526,3.140315315315315,0.8782223864567483
313,0.1622067584957819,3.1503003003003003,0.8785269087743702
314,0.16169426297660056,3.160285285285285,0.8788298722194049
315,0.16118499573742542,3.17027027027027,0.8791312889411957
316,0.16067892637095443,3.180255255255255,0.8794311709614635
317,0.16017602485056717,3.19024024024024,0.8797295301759972
318,0.15967626152438597,3.2002252252252252,0.8800263783563167
319,0.1591796071094481,3.21021021021021,0.8803217271513085
320,0.15868603268598608,3.220195195195195,0.8806155880888368
321,0.15819550969181426,3.23018018018018,0.8809079725773278
322,0.15770800991681921,3.240165165165165,0.8811988919073299
323,0.1572235054975515,3.25015015015015,0.8814883572530484
324,0.1567419689119171,3.260135135135135,0.8817763796738551
325,0.15626337297396575,3.27012012012012,0.882062970115779
326,0.1557876908287748,3.280105105105105,0.8823481394129667
327,0.1553148959474261,3.29009009009009,0.8826318982891251
328,0.15484496212207385,3.300075075075075,0.8829142573589404
329,0.1543778634611023,3.31006006006006,0.8831952271294736
330,0.15391357438437014,3.320045045045045,0.8834748180015369
331,0.1534520696185409,3.33003003003003,0.8837530402710464
332,0.15299332419249703,3.3400150150150147,0.8840299041303563
333,0.15253731343283583,3.3499999999999996,0.8843054196695702
334,0.15208401295944587,3.359984984984985,0.8845795968778338
335,0.15163339868116202,3.36996996996997,0.8848524456446094
336,0.1511854467914973,3.379954954954955,0.8851239757609263
337,0.15074013376445056,3.3899399399399397,0.8853941969206168
338,0.15029743635038756,3.3999249249249246,0.885663118721533
339,0.1498573315719947,3.40990990990991,0.8859307506667412
340,0.14941979672030384,3.419894894894895,0.8861971021657034
341,0.1489848093507858,3.4298798798798797,0.886462182535438
342,0.1485523472795129,3.4398648648648646,0.8867260010016638
343,0.1481223885793872,3.4498498498498495,0.8869885666999271
344,0.14769491157643486,3.4598348348348344,0.8872498886767125
345,0.14726989484616385,3.46981981981982,0.8875099758905357
346,0.1468473172099847,3.4798048048048047,0.8877688372130215
347,0.14642715773169263,3.4897897897897896,0.8880264814299652
348,0.14600939571400992,3.4997747747747745,0.8882829172423788
349,0.14559401069518718,3.5097597597597594,0.8885381532675208
350,0.1451809824456626,3.5197447447447447,0.8887921980399125
351,0.14477029096477795,3.5297297297297296,0.8890450600123379
352,0.1443619164775499,3.5397147147147145,0.8892967475568292
353,0.14395583943149615,3.5496996996996995,0.88954726896564
354,0.14355204049351472,3.5596846846846844,0.8897966324522009
355,0.14315050054681586,3.5696696696696697,0.8900448461520641
356,0.14275120068790503,3.5796546546546546,0.8902919181238332
357,0.1423541222236165,3.5896396396396395,0.8905378563500789
358,0.14195924666819615,3.5996246246246244,0.890782668738244
359,0.14156655574043261,3.6096096096096093,0.8910263631215325
360,0.14117603136083628,3.6195945945945946,0.8912689472597869
361,0.14078765564886445,3.6295795795795796,0.8915104288403556
362,0.14040141092019226,3.6395645645645645,0.8917508154789425
363,0.14001727968402863,3.6495495495495494,0.8919901147204503
364,0.13963524464047597,3.6595345345345343,0.8922283340398084
365,0.13925528867793283,3.669519519519519,0.8924654808427893
366,0.13887739487053927,3.6795045045045045,0.8927015624668153
367,0.13850154647566337,3.6894894894894894,0.8929365861817525
368,0.13812772693142847,3.6994744744744743,0.8931705591906932
369,0.1377559198542805,3.709459459459459,0.8934034886307283
370,0.13738610903659448,3.719444444444444,0.8936353815737096
371,0.13701827844431919,3.7294294294294295,0.8938662450269995
372,0.13665241221466,3.7394144144144144,0.8940960859342114
373,0.13628849465379841,3.7493993993993993,0.8943249111759407
374,0.13592651023464805,3.759384384384384,0.8945527275704839
375,0.13556644359464629,3.769369369369369,0.8947795418745489
376,0.135208279533581,3.779354354354354,0.8950053607839552
377,0.13485200301145145,3.7893393393393393,0.8952301909343252
378,0.13449759914636317,3.799324324324324,0.8954540389017649
379,0.13414505321245568,3.809309309309309,0.8956769112035353
380,0.13379435063786294,3.819294294294294,0.8958988142987164
381,0.1334454770027056,3.829279279279279,0.8961197545888603
382,0.13309841803711453,3.8392642642642643,0.8963397384186363
383,0.13275315961928538,3.849249249249249,0.8965587720764668
384,0.13240968777356288,3.859234234234234,0.8967768617951548
385,0.13206798866855526,3.869219219219219,0.8969940137525034
386,0.13172804861527745,3.879204204204204,0.8972102340719269
387,0.13138985406532314,3.889189189189189,0.8974255288230529
388,0.13105339160906485,3.899174174174174,0.8976399040223171
389,0.13071864797388133,3.909159159159159,0.8978533656335494
390,0.1303856100224125,3.919144144144144,0.8980659195685541
391,0.13005426475084073,3.929129129129129,0.8982775716876797
392,0.12972459928719815,3.939114114114114,0.8984883278003833
393,0.1293966008897,3.949099099099099,0.8986981936657864
394,0.12907025694510288,3.959084084084084,0.8989071749932239
395,0.12874555496708784,3.969069069069069,0.8991152774427853
396,0.12842248259466804,3.9790540540540538,0.8993225066258498
397,0.12810102759061995,3.9890390390390387,0.8995288681056136
398,0.12778117783993842,3.999024024024024,0.89973436739761
399,0.1274629213483146,4.009009009009009,0.8999390099702245
400,0.1271462462406366,4.018993993993994,0.9001428012451995
401,0.12683114075951255,4.028978978978979,0.9003457465981382
402,0.1265175932638153,4.0389639639639645,0.9005478513589954
403,0.12620559222724914,4.048948948948949,0.9007491208125674
404,0.12589512623693702,4.058933933933934,0.9009495601989731
405,0.12558618399202923,4.068918918918919,0.9011491747141275
406,0.12527875430233198,4.078903903903904,0.9013479695102135
407,0.1249728260869565,4.0888888888888895,0.901545949696143
408,0.12466838837298753,4.098873873873874,0.9017431203380143
409,0.12436543029417138,4.108858858858859,0.9019394864595648
410,0.12406394108962325,4.118843843843844,0.9021350530426152
411,0.1237639101025529,4.128828828828829,0.9023298250275096
412,0.12346532677900922,4.138813813813814,0.9025238073135516
413,0.12316818066664253,4.148798798798799,0.9027170047594302
414,0.12287246141348496,4.158783783783784,0.902909422183647
415,0.12257815876674831,4.168768768768769,0.9031010643649303
416,0.12228526257163902,4.178753753753754,0.903291936042652
417,0.12199376277019033,4.188738738738739,0.9034820419172325
418,0.12170364940011086,4.198723723723724,0.9036713866505441
419,0.12141491259364966,4.208708708708709,0.9038599748663109
420,0.1211275425764775,4.218693693693694,0.9040478111504968
421,0.1208415296665838,4.228678678678679,0.9042349000516975
422,0.12055686427318937,4.238663663663664,0.9044212460815225
423,0.1202735368956743,4.248648648648649,0.9046068537149733
424,0.11999153812252092,4.258633633633634,0.9047917273908138
425,0.11971085863027191,4.268618618618619,0.9049758715119464
426,0.11943148918250249,4.278603603603604,0.9051592904457689
427,0.11915342062880749,4.288588588588589,0.9053419885245403
428,0.11887664390380215,4.298573573573574,0.9055239700457318
429,0.11860115002613694,4.308558558558559,0.9057052392723834
430,0.1183269300975262,4.3185435435435435,0.9058858004334442
431,0.11805397530178992,4.328528528528529,0.9060656577241223
432,0.11778227690390905,4.338513513513513,0.9062448153062174
433,0.1175118262490936,4.348498498498499,0.9064232773084592
434,0.11724261476186373,4.358483483483484,0.9066010478268365
435,0.11697463394514333,4.3684684684684685,0.9067781309249238
436,0.11670787537936592,4.378453453453454,0.9069545306342032
437,0.11644233072159306,4.388438438438438,0.9071302509543843
438,0.11617799170464436,4.398423423423424,0.9073052958537194
439,0.11591485013623977,4.408408408408409,0.9074796692693123
440,0.11565289789815303,4.418393393393393,0.9076533751074288
441,0.11539212694537686,4.428378378378379,0.9078264172437972
442,0.11513252930529949,4.438363363363363,0.907998799523912
443,0.11487409707689192,4.448348348348349,0.9081705257633271
444,0.11461682242990653,4.458333333333334,0.9083415997479519
445,0.11436069760408615,4.468318318318318,0.9085120252343385
446,0.11410571490838375,4.478303303303304,0.9086818059499694
447,0.1138518667201927,4.488288288288288,0.9088509455935398
448,0.11359914548458701,4.4982732732732735,0.9090194478352374
449,0.11334754371357202,4.508258258258259,0.9091873163170171
450,0.1130970539853447,4.518243243243243,0.9093545546528783
451,0.11284766894356389,4.528228228228229,0.9095211664291287
452,0.11259938129663022,4.538213213213213,0.9096871552046569
453,0.11235218381697533,4.5481981981981985,0.9098525245111913
454,0.11210606934036069,4.558183183183184,0.9100172778535638
455,0.11186103076518537,4.568168168168168,0.9101814187099654
456,0.11161706105180301,4.578153153153154,0.9103449505322033
457,0.1113741532218477,4.588138138138138,0.9105078767459481
458,0.11113230035756853,4.598123123123123,0.9106702007509879
459,0.110891495601173,4.608108108108109,0.9108319259214707
460,0.11065173215417878,4.618093093093093,0.9109930556061479
461,0.11041300327677382,4.628078078078079,0.9111535931286143
462,0.11017530228718497,4.638063063063063,0.9113135417875492
463,0.1099386225610544,4.648048048048048,0.9114729048569462
464,0.10970295753082439,4.658033033033034,0.9116316855863476
465,0.10946830068512979,4.668018018018018,0.9117898872010755
466,0.10923464556819822,4.6780030030030035,0.9119475129024559
467,0.10900198577925822,4.687987987987988,0.9121045658680454
468,0.10877031497195455,4.697972972972973,0.9122610492518518
469,0.10853962685377133,4.707957957957958,0.9124169661845536
470,0.10830991518546218,4.717942942942943,0.9125723197737176
471,0.10808117378048779,4.7279279279279285,0.9127271131040122
472,0.10785339650446053,4.737912912912913,0.9128813492374209
473,0.10762657727459599,4.747897897897898,0.9130350312134508
474,0.10740071005917161,4.757882882882883,0.9131881620493406
475,0.10717578887699188,4.767867867867868,0.9133407447402657
476,0.1069518077968605,4.777852852852853,0.9134927822595404
477,0.10672876093705899,4.787837837837838,0.913644277558819
478,0.1065066424648317,4.797822822822823,0.9137952335682941
479,0.10628544659587758,4.807807807807808,0.9139456531968927
480,0.10606516759384788,4.817792792792793,0.9140955393324696
481,0.1058457997698504,4.827777777777778,0.9142448948420001
482,0.10562733748195968,4.837762762762763,0.9143937225717693
483,0.10540977513473332,4.847747747747748,0.9145420253475597
484,0.10519310717873426,4.857732732732733,0.9146898059748375
485,0.10497732811005892,4.867717717717718,0.9148370672389347
